es_id,key,paper,region,source_sheet,bmp,treatment,control,response_var,species,species_key,species_group,analysis_class,response_metric,response_scale,survival_scale,link,baseline_survival,beta_is_derived,notes,species_include,treatment_control_flag,response_flag,sign,conversion,effect_metric,xbar_e,xbar_c,yi,sei,n_total
md_0427,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),ring_necked_pheasant,ring_necked_pheasant,species,facultative,abundance,count,,,,,"Because the comparison is wooded WSG vs. non-wooded CSG, I included plant_nwsg and edge_and_shrub as the bmp",TRUE,apples,0,1,two group means,hedges_g,5.2,5.6,-0.05326992336621882,0.5176390521985291,13
md_0428,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),ring_necked_pheasant,ring_necked_pheasant,species,facultative,abundance,count,,,,,"Because the comparison is wooded WSG vs. non-wooded CSG, I included plant_nwsg and edge_and_shrub as the bmp",TRUE,apples,0,1,two group means,hedges_g,5.2,5.6,-0.05326992336621882,0.5176390521985291,13
md_0429,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),barn_swallow,barn_swallow,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,35,39.3,-0.1411471874714419,0.5182733812745427,13
md_0430,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),barn_swallow,barn_swallow,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,35,39.3,-0.1411471874714419,0.5182733812745427,13
md_0431,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),cliff_swallow,cliff_swallow,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,6.9,49.7,-1.0320095051508862,0.5557015950535695,13
md_0432,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),cliff_swallow,cliff_swallow,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,6.9,49.7,-1.0320095051508862,0.5557015950535695,13
md_0433,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),sedge_wren,sedge_wren,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,4.1,10.6,-0.6236741830049458,0.531790759140835,13
md_0434,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),sedge_wren,sedge_wren,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,4.1,10.6,-0.6236741830049458,0.531790759140835,13
md_0435,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),common_yellowthroat,common_yellowthroat,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,30.6,112.2,-1.9215371972609157,0.640197457913983,13
md_0436,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),common_yellowthroat,common_yellowthroat,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,30.6,112.2,-1.9215371972609157,0.640197457913983,13
md_0437,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha) - 2001,eastern_meadowlark,eastern_meadowlark,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,0,2.2,-0.8261495539862925,0.5423024382632206,13
md_0438,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha) - 2001,eastern_meadowlark,eastern_meadowlark,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,0,2.2,-0.8261495539862925,0.5423024382632206,13
md_0439,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha) - 2002,eastern_meadowlark,eastern_meadowlark,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,1.4,4.8,-0.35039627424689906,0.5220759140811894,13
md_0440,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha) - 2002,eastern_meadowlark,eastern_meadowlark,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,1.4,4.8,-0.35039627424689906,0.5220759140811894,13
md_0441,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,65.7,428,-3.428376888150405,0.8484745429265347,13
md_0442,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,65.7,428,-3.428376888150405,0.8484745429265347,13
md_0443,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),indigo_bunting,indigo_bunting,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,9.5,1.9,0.8673656147257056,0.5447720173211077,13
md_0444,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),indigo_bunting,indigo_bunting,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,9.5,1.9,0.8673656147257056,0.5447720173211077,13
md_0445,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),dickcissel,dickcissel,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,8,103.3,-2.4995853414524873,0.7128435498829936,13
md_0446,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),dickcissel,dickcissel,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,8,103.3,-2.4995853414524873,0.7128435498829936,13
md_0447,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),american_goldfinch,american_goldfinch,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,5.6,3.6,0.24824864827945162,0.5198185557711058,13
md_0448,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),american_goldfinch,american_goldfinch,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,5.6,3.6,0.24824864827945162,0.5198185557711058,13
md_0449,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),song_sparrow,song_sparrow,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,43.4,93.5,-1.4958819508187127,0.5948991518748087,13
md_0450,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,density (birds/count/100 ha),song_sparrow,song_sparrow,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,43.4,93.5,-1.4958819508187127,0.5948991518748087,13
md_0451,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,species_richness,all_species,all_species,aggregate,,species_richness,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,6.4,8.6,-1.7352611503134416,0.6193979233105654,13
md_0452,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,species_richness,all_species,all_species,aggregate,,species_richness,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,6.4,8.6,-1.7352611503134416,0.6193979233105654,13
md_0453,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG non-wooded riparian filter strips,CSG non-wooded riparian filter strips,nest density (nests/100 ha),ring_necked_pheasant,ring_necked_pheasant,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,0,2.8,-0.1294214872380854,0.550036440593636,15
md_0454,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG non-wooded riparian filter strips,CSG non-wooded riparian filter strips,nest density (nests/100 ha),common_yellowthroat,common_yellowthroat,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,34.2,10.2,0.6246318910710892,0.5612372539729111,15
md_0455,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG non-wooded riparian filter strips,CSG non-wooded riparian filter strips,nest density (nests/100 ha),red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,1141.9,835.8,0.5787119704353427,0.559593906411716,15
md_0456,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG non-wooded riparian filter strips,CSG non-wooded riparian filter strips,nest density (nests/100 ha),dickcissel,dickcissel,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,153.8,68.5,1.0526987384877904,0.5821691418617777,15
md_0457,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG non-wooded riparian filter strips,CSG non-wooded riparian filter strips,nest density (nests/100 ha),song_sparrow,song_sparrow,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,6.4,26.6,-0.469489814517189,0.5561736342787192,15
md_0458,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,CSG wooded riparian filter strips,nest density (nests/100 ha),ring_necked_pheasant,ring_necked_pheasant,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,18.7,15.8,0.1105520881373267,0.5968538702690003,9
md_0459,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,CSG wooded riparian filter strips,nest density (nests/100 ha),common_yellowthroat,common_yellowthroat,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,35,34.4,0.014727314758102308,0.5962948978576877,9
md_0460,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,CSG wooded riparian filter strips,nest density (nests/100 ha),red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,181.6,154.7,0.048036396866329496,0.5963922784089112,9
md_0461,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,CSG wooded riparian filter strips,nest density (nests/100 ha),dickcissel,dickcissel,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,0,0,,,9
md_0462,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,plant_nwsg,WSG wooded riparian filter strips,CSG wooded riparian filter strips,nest density (nests/100 ha),song_sparrow,song_sparrow,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,45.6,18.6,0.5921922338643107,0.6124038084035548,9
md_0463,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,CSG wooded riparian filter strips,CSG non-wooded riparian filter strips,nest density (nests/100 ha),ring_necked_pheasant,ring_necked_pheasant,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,15.8,2.8,0.5260483483953045,0.5578583907205006,15
md_0464,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,CSG wooded riparian filter strips,CSG non-wooded riparian filter strips,nest density (nests/100 ha),common_yellowthroat,common_yellowthroat,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,34.4,20.2,0.36957386888372773,0.5536556541940204,15
md_0465,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,CSG wooded riparian filter strips,CSG non-wooded riparian filter strips,nest density (nests/100 ha),red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,154.7,834.8,-1.2857955279094295,0.5975707154153519,15
md_0466,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,CSG wooded riparian filter strips,CSG non-wooded riparian filter strips,nest density (nests/100 ha),dickcissel,dickcissel,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,0,68.5,-0.9636273778053097,0.5770046326019839,15
md_0467,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,CSG wooded riparian filter strips,CSG non-wooded riparian filter strips,nest density (nests/100 ha),song_sparrow,song_sparrow,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,18.6,26.6,-0.20436945465968157,0.5507939582114311,15
md_0468,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,nest density (nests/100 ha),ring_necked_pheasant,ring_necked_pheasant,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,18.7,0,0.9455614696065195,0.6365744476320303,9
md_0469,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,nest density (nests/100 ha),common_yellowthroat,common_yellowthroat,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,35,34.2,0.01963641967746963,0.5963027562953491,9
md_0470,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,nest density (nests/100 ha),red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,181.6,1141.9,-1.7148457959381491,0.7203662688693989,9
md_0471,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,nest density (nests/100 ha),dickcissel,dickcissel,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,0,153.8,-2.740546872301772,0.8790966689127546,9
md_0472,9HH6YMIM,Henningsen and Best 2005,other,mean_diff,edge_and_shrub_habitat,WSG wooded riparian filter strips,WSG non-wooded riparian filter strips,nest density (nests/100 ha),song_sparrow,song_sparrow,species,facultative,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,45.6,6.4,0.8597753913881846,0.6297801081698943,9
md_0473,6L2Y9PFL,Herakovich et al. 2021,other,mean_diff,prescribed_fire,Sites burned that year,Sites not burned that year,detection frequency,grasshopper_sparrow,grasshopper_sparrow,species,obligate,abundance,count,,,,,At one point Amy asked to remove the year-of-burn ... should we?,TRUE,apples,1,1,two group means,hedges_g,0.38,0.1,1.0864574779593617,0.5094565502554949,18
md_0474,6L2Y9PFL,Herakovich et al. 2021,other,mean_diff,prescribed_fire,Sites burned that year,Sites not burned that year,detection frequency,dickcissel,dickcissel,species,obligate,abundance,count,,,,,,TRUE,apples,1,1,two group means,hedges_g,0.98,0.93,0.8484483870235683,0.4967430022871581,18
md_0475,QI6DHMSY,Holcomb et al. 2014,great_plains,mean_diff,prescribed_fire,Patch-burn-graze sites,Traditional sites (summer-long grazing only),density (birds/ha),brown_headed_cowbird,brown_headed_cowbird,species,facultative,abundance,count,,,,,"Review what is meant by traditional -- if traditional is burn, but not patch burn, this may be manage in patches",TRUE,apples,1,1,two group means,hedges_g,0.09,0.28,-2.782246919796319,1.1022073952454998,5
md_0476,QI6DHMSY,Holcomb et al. 2014,great_plains,mean_diff,prescribed_fire,Patch-burn-graze sites,Traditional sites (summer-long grazing only),density (birds/ha),cassins_sparrow,cassins_sparrow,species,obligate,abundance,count,,,,,,TRUE,apples,0,1,two group means,hedges_g,1.63,1.02,0.7196732137437464,0.7018292551043196,5
